,English,Indonesian,ParseTree,Num_PPs,Complexity
2617,Tom took part in the race.,CC-BY 2.0 (France) Attribution: tatoeba.org #3410841 (CK) & #4235586 (Bilmanda),(S (NP (NNP Tom)) (VP (VBD took) (NP (NN part)) (PP (IN in) (NP (DT the) (NN race)))) (. .)),2,simple
2618,Tom tried to deceive Mary.,CC-BY 2.0 (France) Attribution: tatoeba.org #3822855 (CK) & #5838132 (Bilmanda),(S (NP (NNP Tom)) (VP (VBD tried) (S (VP (TO to) (VP (VB deceive) (NP (NNP Mary)))))) (. .)),1,simple
2619,Tom wants to meet with me.,CC-BY 2.0 (France) Attribution: tatoeba.org #2644296 (CK) & #3893165 (Bilmanda),(S (NP (NNP Tom)) (VP (VBZ wants) (S (VP (TO to) (VP (VB meet) (PP (IN with) (NP (PRP me))))))) (. .)),2,simple
2620,Tom was in seventh heaven.,CC-BY 2.0 (France) Attribution: tatoeba.org #6997578 (CK) & #6997862 (reitnorf),(S (NP (NNP Tom)) (VP (VBD was) (PP (IN in) (NP (JJ seventh) (NN heaven)))) (. .)),1,simple
2621,Tom was working part-time.,CC-BY 2.0 (France) Attribution: tatoeba.org #2644281 (CK) & #4235589 (Bilmanda),(S (NP (NNP Tom)) (VP (VBD was) (VP (VBG working) (NP (JJ part) (HYPH -) (NN time)))) (. .)),1,simple
2622,Tom's house is over there.,CC-BY 2.0 (France) Attribution: tatoeba.org #8978634 (CK) & #11470416 (Pacific),(S (NP (NP (NNP Tom) (POS 's)) (NN house)) (VP (VBZ is) (ADVP (RB over) (RB there))) (. .)),1,simple
2623,"Turn on the light, please.",CC-BY 2.0 (France) Attribution: tatoeba.org #38817 (CK) & #3253717 (orion17),"(S (VP (VB Turn) (PRT (RP on)) (NP (DT the) (NN light)) (, ,) (ADVP (RB please))) (. .))",1,simple
2624,"Turn on the light, please.",CC-BY 2.0 (France) Attribution: tatoeba.org #38817 (CK) & #4381809 (Bilmanda),"(S (VP (VB Turn) (PRT (RP on)) (NP (DT the) (NN light)) (, ,) (ADVP (RB please))) (. .))",1,simple
2625,"Turn on the radio, please.",CC-BY 2.0 (France) Attribution: tatoeba.org #858579 (piksea) & #4449350 (Bilmanda),"(S (VP (VB Turn) (PRT (RP on)) (NP (DT the) (NN radio)) (, ,) (ADVP (RB please))) (. .))",1,simple
2626,"Turn on the radio, please.",CC-BY 2.0 (France) Attribution: tatoeba.org #858579 (piksea) & #5013274 (Bilmanda),"(S (VP (VB Turn) (PRT (RP on)) (NP (DT the) (NN radio)) (, ,) (ADVP (RB please))) (. .))",1,simple
2627,"Turn the light on, please.",CC-BY 2.0 (France) Attribution: tatoeba.org #9637307 (CK) & #4381809 (Bilmanda),"(S (VP (VB Turn) (NP (DT the) (NN light)) (PRT (RP on)) (, ,) (ADVP (RB please))) (. .))",1,simple
2628,"Turn the radio on, please.",CC-BY 2.0 (France) Attribution: tatoeba.org #9387585 (CK) & #4449350 (Bilmanda),"(S (VP (VB Turn) (NP (DT the) (NN radio)) (PRT (RP on)) (, ,) (ADVP (RB please))) (. .))",1,simple
2629,We are having a good time.,CC-BY 2.0 (France) Attribution: tatoeba.org #21281 (CK) & #4390535 (Bilmanda),(S (NP (PRP We)) (VP (VBP are) (VP (VBG having) (NP (DT a) (JJ good) (NN time)))) (. .)),1,simple
2630,We arrived before Tom did.,CC-BY 2.0 (France) Attribution: tatoeba.org #11178198 (ddnktr) & #12581749 (ffooll),(S (NP (PRP We)) (VP (VBD arrived) (SBAR (IN before) (S (NP (NNP Tom)) (VP (VBD did))))) (. .)),1,complex
2631,We didn't dare to ask Tom.,CC-BY 2.0 (France) Attribution: tatoeba.org #9161468 (CK) & #9161603 (henrywijaya001),(S (NP (PRP We)) (VP (VBD did) (RB n't) (VP (VB dare) (S (VP (TO to) (VP (VB ask) (NP (NNP Tom))))))) (. .)),1,simple
2632,We didn't listen to music.,CC-BY 2.0 (France) Attribution: tatoeba.org #3157600 (CK) & #11613966 (Pacific),(S (NP (PRP We)) (VP (VBD did) (RB n't) (VP (VB listen) (PP (IN to) (NP (NN music))))) (. .)),1,simple
2633,We got on the wrong train.,CC-BY 2.0 (France) Attribution: tatoeba.org #6704080 (CK) & #11324595 (Pacific),(S (NP (PRP We)) (VP (VBD got) (PP (IN on) (NP (DT the) (JJ wrong) (NN train)))) (. .)),1,simple
2634,We had a chat for a while.,CC-BY 2.0 (France) Attribution: tatoeba.org #248003 (CK) & #1046612 (ajid),(S (NP (PRP We)) (VP (VBD had) (NP (DT a) (NN chat)) (PP (IN for) (NP (DT a) (NN while)))) (. .)),3,simple
2635,We had a lot of furniture.,CC-BY 2.0 (France) Attribution: tatoeba.org #24246 (CK) & #4402760 (Bilmanda),(S (NP (PRP We)) (VP (VBD had) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NN furniture))))) (. .)),2,simple
2636,We have a lot of homework.,CC-BY 2.0 (France) Attribution: tatoeba.org #5463984 (CK) & #7883169 (dbahasa),(S (NP (PRP We)) (VP (VBP have) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NN homework))))) (. .)),2,simple
2637,We have to obey the rules.,CC-BY 2.0 (France) Attribution: tatoeba.org #1417115 (CK) & #11964468 (Pacific),(S (NP (PRP We)) (VP (VBP have) (S (VP (TO to) (VP (VB obey) (NP (DT the) (NNS rules)))))) (. .)),1,simple
2638,We need to speak with you.,CC-BY 2.0 (France) Attribution: tatoeba.org #3183447 (CK) & #3508104 (orion17),(S (NP (PRP We)) (VP (VBP need) (S (VP (TO to) (VP (VB speak) (PP (IN with) (NP (PRP you))))))) (. .)),2,simple
2639,We planned a night attack.,CC-BY 2.0 (France) Attribution: tatoeba.org #9833621 (CK) & #12823386 (HAGNi),(S (NP (PRP We)) (VP (VBD planned) (NP (DT a) (NN night) (NN attack))) (. .)),1,simple
2640,We prepared for an attack.,CC-BY 2.0 (France) Attribution: tatoeba.org #22989 (CK) & #4398828 (Bilmanda),(S (NP (PRP We)) (VP (VBD prepared) (PP (IN for) (NP (DT an) (NN attack)))) (. .)),1,simple
2641,We walked among the trees.,CC-BY 2.0 (France) Attribution: tatoeba.org #29077 (CK) & #4311762 (Bilmanda),(S (NP (PRP We)) (VP (VBD walked) (PP (IN among) (NP (DT the) (NNS trees)))) (. .)),1,simple
2642,We were caught in a storm.,CC-BY 2.0 (France) Attribution: tatoeba.org #22638 (CK) & #4398799 (Bilmanda),(S (NP (PRP We)) (VP (VBD were) (VP (VBN caught) (PP (IN in) (NP (DT a) (NN storm))))) (. .)),2,simple
2643,We're all so proud of you.,CC-BY 2.0 (France) Attribution: tatoeba.org #2953895 (CK) & #3478622 (lewis),(S (NP (PRP We)) (VP (VBP 're) (DT all) (ADJP (RB so) (JJ proud) (PP (IN of) (NP (PRP you))))) (. .)),1,simple
2644,We're going to be rescued.,CC-BY 2.0 (France) Attribution: tatoeba.org #3310795 (CK) & #4245793 (Bilmanda),(S (NP (PRP We)) (VP (VBP 're) (VP (VBG going) (S (VP (TO to) (VP (VB be) (VP (VBN rescued))))))) (. .)),1,simple
2645,We've got to do something.,CC-BY 2.0 (France) Attribution: tatoeba.org #2064713 (CK) & #4715565 (Bilmanda),(S (NP (PRP We)) (VP (VBP 've) (VP (VBN got) (S (VP (TO to) (VP (VB do) (NP (NN something))))))) (. .)),1,simple
2646,What are you dealing with?,CC-BY 2.0 (France) Attribution: tatoeba.org #3738084 (CK) & #13026872 (Bilmanda),(SBARQ (WHNP (WP What)) (SQ (VBP are) (NP (PRP you)) (VP (VBG dealing) (PP (IN with)))) (. ?)),1,simple
2647,What did Tom end up doing?,CC-BY 2.0 (France) Attribution: tatoeba.org #3825145 (CK) & #10001019 (HAGNi),(SBARQ (WHNP (WP What)) (SQ (VBD did) (NP (NNP Tom)) (VP (VB end) (PRT (RP up)) (S (VP (VBG doing))))) (. ?)),2,simple
2648,What do you see out there?,CC-BY 2.0 (France) Attribution: tatoeba.org #3096107 (CK) & #12141480 (Pacific),(SBARQ (WHNP (WP What)) (SQ (VBP do) (NP (PRP you)) (VP (VB see) (ADVP (RB out) (RB there)))) (. ?)),1,simple
2649,What do you want to drink?,CC-BY 2.0 (France) Attribution: tatoeba.org #400184 (sysko) & #3864815 (orion17),(SBARQ (WHNP (WP What)) (SQ (VBP do) (NP (PRP you)) (VP (VB want) (S (VP (TO to) (VP (VB drink)))))) (. ?)),1,simple
2650,What do you want to drink?,CC-BY 2.0 (France) Attribution: tatoeba.org #400184 (sysko) & #4626358 (Bilmanda),(SBARQ (WHNP (WP What)) (SQ (VBP do) (NP (PRP you)) (VP (VB want) (S (VP (TO to) (VP (VB drink)))))) (. ?)),1,simple
2651,What do you want to drink?,CC-BY 2.0 (France) Attribution: tatoeba.org #400184 (sysko) & #4626359 (Bilmanda),(SBARQ (WHNP (WP What)) (SQ (VBP do) (NP (PRP you)) (VP (VB want) (S (VP (TO to) (VP (VB drink)))))) (. ?)),1,simple
2652,What do you want to drink?,CC-BY 2.0 (France) Attribution: tatoeba.org #400184 (sysko) & #4626373 (Bilmanda),(SBARQ (WHNP (WP What)) (SQ (VBP do) (NP (PRP you)) (VP (VB want) (S (VP (TO to) (VP (VB drink)))))) (. ?)),1,simple
2653,What do you want to drink?,CC-BY 2.0 (France) Attribution: tatoeba.org #400184 (sysko) & #4626380 (Bilmanda),(SBARQ (WHNP (WP What)) (SQ (VBP do) (NP (PRP you)) (VP (VB want) (S (VP (TO to) (VP (VB drink)))))) (. ?)),1,simple
2654,What goes on in this room?,CC-BY 2.0 (France) Attribution: tatoeba.org #57359 (CM) & #1257101 (Archangelix),(SBARQ (WHNP (WP What)) (SQ (VP (VBZ goes) (PRT (RP on)) (PP (IN in) (NP (DT this) (NN room))))) (. ?)),2,simple
2655,What have you done to Tom?,CC-BY 2.0 (France) Attribution: tatoeba.org #3171007 (CK) & #4293008 (Bilmanda),(SBARQ (WHNP (WP What)) (SQ (VBP have) (NP (PRP you)) (VP (VBN done) (PP (IN to) (NP (NNP Tom))))) (. ?)),1,simple
2656,What kind of shop is this?,CC-BY 2.0 (France) Attribution: tatoeba.org #12120881 (CK) & #12120886 (HAGNi),(SBARQ (WHNP (WHNP (WP What) (NN kind)) (PP (IN of) (NP (NN shop)))) (SQ (VBZ is) (NP (DT this))) (. ?)),1,simple
2657,What kind of shop is this?,CC-BY 2.0 (France) Attribution: tatoeba.org #12120881 (CK) & #12120887 (HAGNi),(SBARQ (WHNP (WHNP (WP What) (NN kind)) (PP (IN of) (NP (NN shop)))) (SQ (VBZ is) (NP (DT this))) (. ?)),1,simple
2658,What kind of soup is this?,CC-BY 2.0 (France) Attribution: tatoeba.org #55867 (xtofu80) & #11228546 (Pi31415i),(SBARQ (WHNP (WHNP (WP What) (NN kind)) (PP (IN of) (NP (NN soup)))) (SQ (VBZ is) (NP (DT this))) (. ?)),1,simple
2659,What kind of test is that?,CC-BY 2.0 (France) Attribution: tatoeba.org #36771 (CM) & #3928762 (orion17),(SBARQ (WHNP (WHNP (WP What) (NN kind)) (PP (IN of) (NP (NN test)))) (SQ (VBZ is) (NP (DT that))) (. ?)),1,simple
2660,What'll you have to drink?,CC-BY 2.0 (France) Attribution: tatoeba.org #2644214 (CK) & #3864815 (orion17),(SBARQ (WHNP (WP What)) (SQ (MD 'll) (NP (PRP you)) (VP (VB have) (S (VP (TO to) (VP (VB drink)))))) (. ?)),1,simple
2661,What'll you have to drink?,CC-BY 2.0 (France) Attribution: tatoeba.org #2644214 (CK) & #4626358 (Bilmanda),(SBARQ (WHNP (WP What)) (SQ (MD 'll) (NP (PRP you)) (VP (VB have) (S (VP (TO to) (VP (VB drink)))))) (. ?)),1,simple
2662,What'll you have to drink?,CC-BY 2.0 (France) Attribution: tatoeba.org #2644214 (CK) & #4626359 (Bilmanda),(SBARQ (WHNP (WP What)) (SQ (MD 'll) (NP (PRP you)) (VP (VB have) (S (VP (TO to) (VP (VB drink)))))) (. ?)),1,simple
2663,What's that on your shirt?,CC-BY 2.0 (France) Attribution: tatoeba.org #2644210 (CK) & #5224407 (Bilmanda),(SBARQ (WHNP (WP What)) (SQ (VBZ 's) (NP (DT that)) (PP (IN on) (NP (PRP$ your) (NN shirt)))) (. ?)),1,simple
2664,What's the situation like?,CC-BY 2.0 (France) Attribution: tatoeba.org #7812891 (CK) & #3362865 (dbahasa),(SBARQ (WHNP (WP What)) (SQ (VBZ 's) (NP (DT the) (NN situation)) (ADJP (IN like))) (. ?)),1,simple
2665,When did it begin to rain?,CC-BY 2.0 (France) Attribution: tatoeba.org #26712 (CK) & #4410628 (Bilmanda),(SBARQ (WHADVP (WRB When)) (SQ (VBD did) (NP (PRP it)) (VP (VB begin) (S (VP (TO to) (VP (VB rain)))))) (. ?)),1,simple
2666,Where are you going to go?,CC-BY 2.0 (France) Attribution: tatoeba.org #1886642 (CK) & #4604211 (Bilmanda),(SBARQ (WHADVP (WRB Where)) (SQ (VBP are) (NP (PRP you)) (VP (VBG going) (S (VP (TO to) (VP (VB go)))))) (. ?)),1,simple
2667,Where are you going to go?,CC-BY 2.0 (France) Attribution: tatoeba.org #1886642 (CK) & #4604227 (Bilmanda),(SBARQ (WHADVP (WRB Where)) (SQ (VBP are) (NP (PRP you)) (VP (VBG going) (S (VP (TO to) (VP (VB go)))))) (. ?)),1,simple
2668,Where does she want to go?,CC-BY 2.0 (France) Attribution: tatoeba.org #776135 (BraveSentry) & #4622886 (Bilmanda),(SBARQ (WHADVP (WRB Where)) (SQ (VBZ does) (NP (PRP she)) (VP (VB want) (S (VP (TO to) (VP (VB go)))))) (. ?)),1,simple
2669,Where is the nearest bank?,CC-BY 2.0 (France) Attribution: tatoeba.org #27259 (CK) & #3864847 (orion17),(SBARQ (WHADVP (WRB Where)) (SQ (VBZ is) (NP (DT the) (JJS nearest) (NN bank))) (. ?)),1,simple
2670,Where is the nearest bank?,CC-BY 2.0 (France) Attribution: tatoeba.org #27259 (CK) & #4410777 (Bilmanda),(SBARQ (WHADVP (WRB Where)) (SQ (VBZ is) (NP (DT the) (JJS nearest) (NN bank))) (. ?)),1,simple
2671,Who buys this type of art?,CC-BY 2.0 (France) Attribution: tatoeba.org #2152 (CM) & #10265104 (mhardiyanto1),(SBARQ (WHNP (WP Who)) (SQ (VP (VBZ buys) (NP (NP (DT this) (NN type)) (PP (IN of) (NP (NN art)))))) (. ?)),1,simple
2672,Who did you get this from?,CC-BY 2.0 (France) Attribution: tatoeba.org #2821460 (CK) & #13025375 (Bilmanda),(SBARQ (WHNP (WP Who)) (SQ (VBD did) (NP (PRP you)) (VP (VB get) (NP (DT this)) (PP (IN from)))) (. ?)),1,simple
2673,Who did you learn it from?,CC-BY 2.0 (France) Attribution: tatoeba.org #1123054 (Eldad) & #12996859 (HAGNi),(SBARQ (WHNP (WP Who)) (SQ (VBD did) (NP (PRP you)) (VP (VB learn) (NP (PRP it)) (PP (IN from)))) (. ?)),1,simple
2674,Why do I have to help Tom?,CC-BY 2.0 (France) Attribution: tatoeba.org #2544487 (CK) & #3494020 (orion17),(SBARQ (WHADVP (WRB Why)) (SQ (VBP do) (NP (PRP I)) (VP (VBP have) (S (VP (TO to) (VP (VB help) (NP (NNP Tom))))))) (. ?)),1,simple
2675,Why doesn't Tom like Mary?,CC-BY 2.0 (France) Attribution: tatoeba.org #2544486 (CK) & #5106327 (Bilmanda),(SBARQ (WHADVP (WRB Why)) (SQ (VBZ does) (RB n't) (NP (NNP Tom)) (VP (VB like) (NP (NNP Mary)))) (. ?)),1,simple
2676,Would you care to join me?,CC-BY 2.0 (France) Attribution: tatoeba.org #54520 (CK) & #4297078 (Bilmanda),(SQ (MD Would) (NP (PRP you)) (VP (VB care) (S (VP (TO to) (VP (VB join) (NP (PRP me)))))) (. ?)),1,simple
2677,Would you like some fruit?,CC-BY 2.0 (France) Attribution: tatoeba.org #23932 (CK) & #4402741 (Bilmanda),(SQ (MD Would) (NP (PRP you)) (VP (VB like) (NP (DT some) (NN fruit))) (. ?)),1,simple
2678,Write on every other line.,CC-BY 2.0 (France) Attribution: tatoeba.org #27794 (CK) & #4413172 (Bilmanda),(S (VP (VB Write) (PP (IN on) (NP (DT every) (JJ other) (NN line)))) (. .)),1,simple
2679,Yoga helps her to be calm.,CC-BY 2.0 (France) Attribution: tatoeba.org #680466 (Source_VOA) & #11008261 (HAGNi),(S (NP (NN Yoga)) (VP (VBZ helps) (NP (PRP her)) (S (VP (TO to) (VP (VB be) (ADJP (JJ calm)))))) (. .)),1,simple
2680,"You can swim, but I can't.",CC-BY 2.0 (France) Attribution: tatoeba.org #1142473 (shanghainese) & #9145833 (henrywijaya001),"(S (S (NP (PRP You)) (VP (MD can) (VP (VB swim)))) (, ,) (CC but) (S (NP (PRP I)) (VP (MD ca) (RB n't))) (. .))",1,compound
2681,You don't know him at all.,CC-BY 2.0 (France) Attribution: tatoeba.org #11827334 (ddnktr) & #11872039 (Pacific),(S (NP (PRP You)) (VP (VBP do) (RB n't) (VP (VB know) (NP (PRP him)) (ADVP (RB at) (RB all)))) (. .)),1,simple
2682,You don't need to call me.,CC-BY 2.0 (France) Attribution: tatoeba.org #611769 (CK) & #4113347 (Bilmanda),(S (NP (PRP You)) (VP (VBP do) (RB n't) (VP (VB need) (S (VP (TO to) (VP (VB call) (NP (PRP me))))))) (. .)),1,simple
2683,You have a gift for music.,CC-BY 2.0 (France) Attribution: tatoeba.org #17519 (CK) & #4346790 (Bilmanda),(S (NP (PRP You)) (VP (VBP have) (NP (NP (DT a) (NN gift)) (PP (IN for) (NP (NN music))))) (. .)),2,simple
2684,You have to pay the price.,CC-BY 2.0 (France) Attribution: tatoeba.org #22323 (CK) & #394606 (asambul),(S (NP (PRP You)) (VP (VBP have) (S (VP (TO to) (VP (VB pay) (NP (DT the) (NN price)))))) (. .)),1,simple
2685,You must not give up hope.,CC-BY 2.0 (France) Attribution: tatoeba.org #20604 (CK) & #4381884 (Bilmanda),(S (NP (PRP You)) (VP (MD must) (RB not) (VP (VB give) (PRT (RP up)) (NP (NN hope)))) (. .)),1,simple
2686,You need to stay positive.,CC-BY 2.0 (France) Attribution: tatoeba.org #12081626 (CK) & #12081629 (HAGNi),(S (NP (PRP You)) (VP (VBP need) (S (VP (TO to) (VP (VB stay) (ADJP (JJ positive)))))) (. .)),1,simple
2687,You need to stay positive.,CC-BY 2.0 (France) Attribution: tatoeba.org #12081626 (CK) & #12081630 (HAGNi),(S (NP (PRP You)) (VP (VBP need) (S (VP (TO to) (VP (VB stay) (ADJP (JJ positive)))))) (. .)),1,simple
2688,You ought to see a doctor.,CC-BY 2.0 (France) Attribution: tatoeba.org #28052 (CK) & #4413198 (Bilmanda),(S (NP (PRP You)) (VP (MD ought) (S (VP (TO to) (VP (VB see) (NP (DT a) (NN doctor)))))) (. .)),2,simple
2689,You seem to be a busy guy.,CC-BY 2.0 (France) Attribution: tatoeba.org #2046785 (CK) & #5087953 (Bilmanda),(S (NP (PRP You)) (VP (VBP seem) (S (VP (TO to) (VP (VB be) (NP (DT a) (JJ busy) (NN guy)))))) (. .)),2,simple
2690,You seem to be a busy man.,CC-BY 2.0 (France) Attribution: tatoeba.org #2046786 (CK) & #5087953 (Bilmanda),(S (NP (PRP You)) (VP (VBP seem) (S (VP (TO to) (VP (VB be) (NP (DT a) (JJ busy) (NN man)))))) (. .)),2,simple
2691,You should be proud of me.,CC-BY 2.0 (France) Attribution: tatoeba.org #2954732 (CK) & #4766850 (Bilmanda),(S (NP (PRP You)) (VP (MD should) (VP (VB be) (ADJP (JJ proud) (PP (IN of) (NP (PRP me)))))) (. .)),1,simple
2692,You'd better listen to me.,CC-BY 2.0 (France) Attribution: tatoeba.org #2644172 (CK) & #4169077 (Bilmanda),(S (NP (PRP You)) (VP (MD 'd) (ADVP (RBR better)) (VP (VB listen) (PP (IN to) (NP (PRP me))))) (. .)),1,simple
2693,You'd better see a doctor.,CC-BY 2.0 (France) Attribution: tatoeba.org #2659685 (WestofEden) & #4413188 (Bilmanda),(S (NP (PRP You)) (VP (MD 'd) (ADVP (RBR better)) (VP (VB see) (NP (DT a) (NN doctor)))) (. .)),1,simple
2694,You're too drunk to drive.,CC-BY 2.0 (France) Attribution: tatoeba.org #26614 (CK) & #4410609 (Bilmanda),(S (NP (PRP You)) (VP (VBP 're) (ADJP (RB too) (JJ drunk) (S (VP (TO to) (VP (VB drive)))))) (. .)),1,simple
2695,You've done a perfect job.,CC-BY 2.0 (France) Attribution: tatoeba.org #16230 (CK) & #4329153 (Bilmanda),(S (NP (PRP You)) (VP (VBP 've) (VP (VBN done) (NP (DT a) (JJ perfect) (NN job)))) (. .)),1,simple
2696,A minute has sixty seconds.,CC-BY 2.0 (France) Attribution: tatoeba.org #27224 (sacredceltic) & #3871988 (orion17),(S (NP (DT A) (NN minute)) (VP (VBZ has) (NP (CD sixty) (NNS seconds))) (. .)),1,simple
2697,A student wants to see you.,CC-BY 2.0 (France) Attribution: tatoeba.org #21456 (CK) & #4390598 (Bilmanda),(S (NP (DT A) (NN student)) (VP (VBZ wants) (S (VP (TO to) (VP (VB see) (NP (PRP you)))))) (. .)),2,simple
2698,"After all, it's reasonable.",CC-BY 2.0 (France) Attribution: tatoeba.org #2264619 (_undertoad) & #4734102 (Bilmanda),"(S (ADVP (RB After) (RB all)) (, ,) (NP (PRP it)) (VP (VBZ 's) (ADJP (JJ reasonable))) (. .))",1,simple
2699,All of you have to read it.,CC-BY 2.0 (France) Attribution: tatoeba.org #267168 (CK) & #4555922 (dbahasa),(S (NP (NP (DT All)) (PP (IN of) (NP (PRP you)))) (VP (VBP have) (S (VP (TO to) (VP (VB read) (NP (PRP it)))))) (. .)),2,simple
2700,All the windows face south.,CC-BY 2.0 (France) Attribution: tatoeba.org #12109560 (ddnktr) & #12112179 (Pacific),(S (NP (PDT All) (DT the) (NNS windows)) (VP (VBP face) (ADVP (RB south))) (. .)),1,simple
2701,Anybody can make a mistake.,CC-BY 2.0 (France) Attribution: tatoeba.org #40401 (CK) & #7153040 (purichan),(S (NP (NN Anybody)) (VP (MD can) (VP (VB make) (NP (DT a) (NN mistake)))) (. .)),1,simple
2702,Are you certain about that?,CC-BY 2.0 (France) Attribution: tatoeba.org #2815081 (patgfisher) & #4708643 (Bilmanda),(SQ (VBP Are) (NP (PRP you)) (ADJP (JJ certain) (PP (IN about) (NP (DT that)))) (. ?)),1,simple
2703,Are you certain about this?,CC-BY 2.0 (France) Attribution: tatoeba.org #1553535 (CK) & #4708642 (Bilmanda),(SQ (VBP Are) (NP (PRP you)) (ADJP (JJ certain) (PP (IN about) (NP (DT this)))) (. ?)),1,simple
2704,At what time does it close?,CC-BY 2.0 (France) Attribution: tatoeba.org #434284 (lukaszpp) & #4402813 (Bilmanda),(SBARQ (WHPP (IN At) (WHNP (WDT what) (NN time))) (SQ (VBZ does) (NP (PRP it)) (VP (VB close))) (. ?)),2,simple
2705,Banks open at nine o'clock.,CC-BY 2.0 (France) Attribution: tatoeba.org #18433 (CK) & #4378698 (Bilmanda),(S (NP (NNS Banks)) (VP (JJ open) (PP (IN at) (NP (CD nine) (NN o'clock)))) (. .)),1,simple
2706,Be sure to bring rain gear.,CC-BY 2.0 (France) Attribution: tatoeba.org #321137 (jakov) & #3888047 (Bilmanda),(S (VP (VB Be) (ADJP (JJ sure) (S (VP (TO to) (VP (VB bring) (NP (NN rain) (NN gear))))))) (. .)),1,simple
2707,Boston isn't far from here.,CC-BY 2.0 (France) Attribution: tatoeba.org #11901131 (CK) & #11901152 (Pacific),(S (NP (NNP Boston)) (VP (VBZ is) (RB n't) (ADVP (RB far) (PP (IN from) (ADVP (RB here))))) (. .)),2,simple
2708,Both of them are very cute.,CC-BY 2.0 (France) Attribution: tatoeba.org #305940 (CK) & #12465443 (HAGNi),(S (NP (NP (DT Both)) (PP (IN of) (NP (PRP them)))) (VP (VBP are) (ADJP (RB very) (JJ cute))) (. .)),1,simple
2709,Bring me a bucket of water.,CC-BY 2.0 (France) Attribution: tatoeba.org #35475 (CK) & #4453103 (Bilmanda),(S (VP (VB Bring) (NP (PRP me)) (NP (NP (DT a) (NN bucket)) (PP (IN of) (NP (NN water))))) (. .)),2,simple
2710,Can I find you on Facebook?,CC-BY 2.0 (France) Attribution: tatoeba.org #4208260 (kamikun) & #5087885 (Bilmanda),(SQ (MD Can) (NP (PRP I)) (VP (VB find) (NP (PRP you)) (PP (IN on) (NP (NNP Facebook)))) (. ?)),1,simple
2711,Can you slow down a little?,CC-BY 2.0 (France) Attribution: tatoeba.org #3476733 (Hybrid) & #3478926 (lewis),(SQ (MD Can) (NP (PRP you)) (VP (VB slow) (PRT (RP down)) (NP (DT a) (JJ little))) (. ?)),2,simple
2712,Can't a woman have a dream?,CC-BY 2.0 (France) Attribution: tatoeba.org #2010216 (CM) & #4062824 (Bilmanda),(SQ (MD Ca) (RB n't) (NP (DT a) (NN woman)) (VP (VB have) (NP (DT a) (NN dream))) (. ?)),2,simple
2713,Canadians aren't like that.,CC-BY 2.0 (France) Attribution: tatoeba.org #11596213 (shekitten) & #11600472 (Pacific),(S (NP (NNPS Canadians)) (VP (VBP are) (RB n't) (PP (IN like) (NP (DT that)))) (. .)),1,simple
2714,Could you stay out of this?,CC-BY 2.0 (France) Attribution: tatoeba.org #3185149 (CK) & #3934379 (Bilmanda),(SQ (MD Could) (NP (PRP you)) (VP (VB stay) (PP (IN out) (PP (IN of) (NP (DT this))))) (. ?)),2,simple
2715,Did you follow any of that?,CC-BY 2.0 (France) Attribution: tatoeba.org #3350151 (CK) & #4755851 (Bilmanda),(SQ (VBD Did) (NP (PRP you)) (VP (VB follow) (NP (NP (DT any)) (PP (IN of) (NP (DT that))))) (. ?)),1,simple
